"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",18.2257714285714,18.22,18.22,18.22,18.24,18.22,18.22,18.22,18.23,18.24,0.542457142857143,0.1,0.09,0.07,12.28,0.07,0.09,0.1,0.18,12.28
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",17.7915428571429,17.79,17.79,17.79,17.8,17.79,17.79,17.79,17.79,17.8,0.529028571428571,0.12,0.11,0.09,6.4,0.09,0.11,0.12,0.21,6.4
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",18.7608571428571,18.76,18.76,18.76,18.78,18.76,18.76,18.76,18.76,18.78,0.477028571428571,0.08,0.08,0.07,11.34,0.07,0.08,0.08,0.095,11.34
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.00325714285714286,0,0,0,0.15,0,0,0,0,0.15
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",16.9144571428571,16.91,16.91,16.91,16.93,16.91,16.91,16.91,16.92,16.93,0.564057142857143,0.11,0.11,0.09,9.95,0.09,0.11,0.11,0.2,9.95
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.38285714285714,0,0,0,28.1,0,0,0,0.01,28.1
"explorerdb.contaudit-network",0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.479428571428571,0,0,0,8.48,0,0,0,0.045,8.48
"o1.contaudit.ppgc.inf.ufrgs.br",0.0300571428571429,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.04,0.340342857142857,0.2,0.16,0.13,3.53,0.13,0.16,0.2,0.255,3.53
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.283542857142857,0.18,0.16,0.13,3.48,0.13,0.16,0.18,0.21,3.48
"o3.contaudit.ppgc.inf.ufrgs.br",0.0500571428571429,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.06,0.452342857142857,0.27,0.26,0.16,3.92,0.16,0.24,0.27,0.32,3.92
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,5.49491428571429,3.38,1.71,1.32,19.79,1.32,2.09,3.38,8.32,19.79
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,3.8608,2.29,6.87,1.1,22.01,1.1,2.06,2.29,5.03,22.01
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.6712,3.3,1.65,0.97,20.08,0.97,2.065,3.3,9.11,20.08
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,4.82405714285714,2.58,2.01,1.2,20.4,1.2,2,2.58,7.8,20.4
