"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00117647058823529,0,0,0,0.01,0,0,0,0,0.01
"dev-p1.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,0.100588235294118,0.08,0.08,0.07,0.24,0.07,0.08,0.08,0.09,0.24
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,0.106470588235294,0.08,0.07,0.07,0.22,0.07,0.07,0.08,0.09,0.22
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,12.24,0.100588235294118,0.09,0.09,0.07,0.23,0.07,0.08,0.09,0.09,0.23
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,15.6,0.336470588235294,0.09,0.07,0.07,2.02,0.07,0.08,0.09,0.1,2.02
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.00117647058823529,0,0,0,0.01,0,0,0,0,0.01
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,10.24,0.0947058823529412,0.08,0.07,0.07,0.22,0.07,0.07,0.08,0.09,0.22
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",14.7741176470588,14.77,14.77,14.77,14.78,14.77,14.77,14.77,14.78,14.78,0.268823529411765,0.09,0.07,0.07,1.38,0.07,0.07,0.09,0.16,1.38
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",16.0729411764706,16.07,16.07,16.07,16.08,16.07,16.07,16.07,16.08,16.08,0.266470588235294,0.09,0.07,0.07,1.4,0.07,0.07,0.09,0.1,1.4
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",15.6329411764706,15.63,15.63,15.63,15.64,15.63,15.63,15.63,15.64,15.64,0.287647058823529,0.07,0.06,0.05,1.63,0.05,0.06,0.07,0.12,1.63
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.00117647058823529,0,0,0,0.01,0,0,0,0,0.01
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",15.6041176470588,15.6,15.6,15.6,15.61,15.6,15.6,15.6,15.61,15.61,0.188235294117647,0.09,0.07,0.07,0.72,0.07,0.08,0.09,0.11,0.72
"explorer.contaudit-network",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,1.13058823529412,0.01,0,0,8.03,0,0,0.01,0.55,8.03
"explorerdb.contaudit-network",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.315882352941177,0,0,0,2.41,0,0,0,0.14,2.41
"o1.contaudit.ppgc.inf.ufrgs.br",0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.309411764705882,0.28,0.24,0.24,0.52,0.24,0.26,0.28,0.3,0.52
"o2.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.214705882352941,0.19,0.18,0.16,0.41,0.16,0.18,0.19,0.25,0.41
"o3.contaudit.ppgc.inf.ufrgs.br",0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.268823529411765,0.23,0.2,0.17,0.52,0.17,0.2,0.23,0.3,0.52
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,2.43352941176471,1.97,1.53,1.53,4.65,1.53,1.6,1.97,2.71,4.65
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,1.72529411764706,1.64,1.36,1.13,2.37,1.13,1.36,1.64,2.07,2.37
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,1.94352941176471,1.66,1.48,1.35,2.79,1.35,1.42,1.66,2.48,2.79
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,2.08352941176471,2.01,1.41,1.41,3.01,1.41,1.55,2.01,2.6,3.01
