"Name","mean_mem","median_mem","mode_mem","min_mem","max_mem","percentile_0_mem","percentile_25_mem","percentile_50_mem","percentile_75_mem","percentile_100_mem","mean_cpu","median_cpu","mode_cpu","min_cpu","max_cpu","percentile_0_cpu","percentile_25_cpu","percentile_50_cpu","percentile_75_cpu","percentile_100_cpu"
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.000512820512820513,0,0,0,0.02,0,0,0,0,0.02
"dev-p2.auditor.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,9.88,0.103333333333333,0.09,0.09,0.07,0.19,0.07,0.0825,0.09,0.1,0.19
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-application-chaincode_1.0-a600ba687f904fa25b330186b001b3c14817d7479439c94047988bb5342c88d7",19.2826923076923,19.28,19.28,19.28,19.29,19.28,19.28,19.28,19.29,19.29,0.408589743589744,0.12,0.11,0.09,4.08,0.09,0.11,0.12,0.2,4.08
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-artifact-chaincode_1.0-c4699f34cb6837107b495fe1db440d59890a13a55e950c64381413397010f2f9",19.9061538461538,19.86,19.86,19.86,20.22,19.86,19.86,19.86,19.86,20.22,0.391282051282051,0.1,0.1,0.08,3.34,0.08,0.1,0.1,0.1975,3.34
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-log-chaincode_1.0-2cc0797c17541030882e26ed5dbe0eff943d9176fc09fa894b34065e567eaf63",20.4410256410256,20.44,20.44,20.44,20.45,20.44,20.44,20.44,20.44,20.45,0.363205128205128,0.12,0.11,0.09,3.52,0.09,0.11,0.12,0.18,3.52
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-simple_1.0-9f3cb6e6005e8d60de01867e01d785ddf3b969869223a87107792a9614841f26",0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.000256410256410256,0,0,0,0.01,0,0,0,0,0.01
"dev-p2.organization.contaudit.ppgc.inf.ufrgs.br-wrapper-chaincode_1.0-429db1795ab3c43eee6b5e1ea370bfffccf3ffe4bc19f8a55b1891be7394dbcf",17.923717948718,17.92,17.92,17.92,17.93,17.92,17.92,17.92,17.93,17.93,0.438333333333333,0.1,0.1,0.08,3.61,0.08,0.09,0.1,0.18,3.61
"explorer.contaudit-network",0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,1.22961538461538,0,0,0,25.81,0,0,0,0.01,25.81
"explorerdb.contaudit-network",0.0601282051282051,0.06,0.06,0.06,0.07,0.06,0.06,0.06,0.06,0.07,0.382179487179487,0,0,0,7.76,0,0,0,0.01,7.76
"o1.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.353333333333333,0.24,0.26,0.13,2.45,0.13,0.17,0.24,0.29,2.45
"o2.contaudit.ppgc.inf.ufrgs.br",0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.272051282051282,0.18,0.15,0.13,2.8,0.13,0.15,0.18,0.1975,2.8
"o3.contaudit.ppgc.inf.ufrgs.br",0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.45025641025641,0.26,0.24,0.19,4.02,0.19,0.2325,0.26,0.33,4.02
"p1.auditor.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,5.24858974358974,3.3,1.93,1.31,18.62,1.31,1.955,3.3,8.63,18.62
"p1.organization.contaudit.ppgc.inf.ufrgs.br",0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,3.58461538461538,2.56,1.6,1.39,17.32,1.39,1.87,2.56,4.58,17.32
"p2.auditor.contaudit.ppgc.inf.ufrgs.br",0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,5.35,2.96,2.09,1.21,16.86,1.21,2.0325,2.96,7.77,16.86
"p2.organization.contaudit.ppgc.inf.ufrgs.br",0.150128205128205,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,4.64910256410256,2.43,1.83,1.31,15.93,1.31,1.91,2.43,6.79,15.93
