 
Status=Not/Inst/Conf-files/Unpacked/halF-conf/Half-inst/trig-aWait/Trig-pend 
Err?=(none)/Reinst-required (Status,Err:
libgupnp-igd-1.0-4:amd64 1.2.0-1+b1
libgusb2:amd64 0.3.10-1
libguytools2 2.1.0-1
libgvc6 2.42.2-7+b2
libgvm21:amd64 21.4.4-1
libgvpr2:amd64 2.42.2-7+b2
libgweather-4-0:amd64 4.2.0-2
libgweather-4-common 4.2.0-2
libgxps2:amd64 0.3.2-2
libhackrf0:amd64 2022.09.1-3
libhamlib4:amd64 4.3.1-1+b3
libhandy-1-0:amd64 1.8.0-1
libharfbuzz-icu0:amd64 6.0.0-1
libharfbuzz-subset0:amd64 6.0.0+dfsg-3
libharfbuzz0b:amd64 6.0.0-1
libhavege2:amd64 1.9.14-1+b1
libhdf4-0-alt 4.2.15-5
libhdf5-103-1:amd64 1.10.8+repack1-1
libhdf5-hl-100:amd64 1.10.8+repack1-1
libheif1:amd64 1.13.0-1
libhidapi-hidraw0:amd64 0.12.0-1
libhidapi-libusb0:amd64 0.12.0-1
libhiredis0.14:amd64 0.14.1-3
libhivex-bin 1.3.21-1.1+b5
libhivex0:amd64 1.3.21-1.1+b5
libhogweed6:amd64 3.8.1-2
libhsqldb1.8.0-java 1.8.0.10+dfsg-11
libhtml-form-perl 6.10-1
libhtml-format-perl 2.16-2
libhtml-linkextractor-perl 0.130-8
libhtml-parser-perl:amd64 3.81-1
libhtml-tagset-perl 3.20-6
libhtml-template-perl 2.97-2
libhtml-tree-perl 5.07-3
libhttp-cookies-perl 6.10-1
libhttp-daemon-perl 6.14-2
libhttp-date-perl 6.05-2
libhttp-dav-perl 0.49-3
libhttp-message-perl 6.37-1
libhttp-negotiate-perl 6.01-2
libhttp-parser2.9:amd64 2.9.4-5
libhttrack2 3.49.2-1.1+b1
libhunspell-1.7-0:amd64 1.7.1-1
libhwloc-plugins:amd64 2.9.0-1
libhwloc15:amd64 2.9.0-1
libhwy1:amd64 1.0.3-3
libhyphen0:amd64 2.8.8-7
libi2c0:amd64 4.3-2+b2
libib-util:amd64 3.0.11.33637.ds4-2+b1
libibverbs1:amd64 42.0-1+b1
libical3:amd64 3.0.14-1+b1
libice-dev:amd64 2:1.0.10-1
libice6:amd64 2:1.0.10-1
libicu-dev:amd64 72.1-3
libicu71:amd64 71.1-3
libicu72:amd64 72.1-3
libicu72:i386 72.1-3
libid3tag0:amd64 0.15.1b-14
libidn12:amd64 1.41-1
libidn2-0:amd64 2.3.3-1+b1
libidn2-0:i386 2.3.3-1+b1
libiec61883-0:amd64 1.2.0-6
libieee1284-3:amd64 0.2.11-14
libigdgmm12:amd64 22.3.3+ds1-1
libijs-0.35:amd64 0.35-15
libilmbase25:amd64 2.5.7-2
libimage-exiftool-perl 12.54+dfsg-1
libimage-magick-perl 8:6.9.11.60+dfsg-1.6
libimage-magick-q16-perl 8:6.9.11.60+dfsg-1.6
libimagequant0:amd64 2.17.0-1
libimath-3-1-29:amd64 3.1.6-1
libimobiledevice6:amd64 1.3.0-6+b2
libimport-into-perl 1.002005-2
libindi-data 1.9.9+dfsg-2
libindidriver1:amd64 1.9.6+dfsg-1
libiniparser1:amd64 4.1-6
libinput-bin 1.22.0-1
libinput10:amd64 1.22.0-1
libinstpatch-1.0-2:amd64 1.1.6-1
libio-all-lwp-perl 0.14-2.1
libio-all-perl 0.87-2
libio-html-perl 1.004-3
libio-multiplex-perl 1.16-3
libio-socket-inet6-perl 2.73-1
libio-socket-socks-perl 0.74-3
libio-socket-ssl-perl 2.078-1
libio-string-perl 1.08-3.1
libio-stringy-perl 2.111-3
libip4tc2:amd64 1.8.9-2
libip6tc2:amd64 1.8.9-2
libipc-shareable-perl 1.13-1
libipc-system-simple-perl 1.30-2
libipt2 2.0.5-1
libiscsi7:amd64 1.19.0-3
libisl23:amd64 0.25-1
libitext-java 2.1.7-14
libitm1:amd64 12.2.0-14
libiw30:amd64 30~pre9-14
libixml11:amd64 1:1.14.17-2
libjack-jackd2-0:amd64 1.9.21~dfsg-2
libjansson4:amd64 2.14-2
libjavascriptcoregtk-4.0-18:amd64 2.36.4-1
libjavascriptcoregtk-4.1-0:amd64 2.36.4-1
libjaxp1.3-java 1.3.05-6
libjaylink0:amd64 0.3.1-1
libjbig0:amd64 2.1-6.1
libjbig2dec0:amd64 0.19-3
libjcode-pm-perl 2.06-1.1
libjcommon-java 1.0.23-2
libjemalloc2:amd64 5.3.0-1
libjim0.81:amd64 0.81+dfsg0-2
libjpeg-turbo-progs 1:2.1.2-1+b1
libjpeg62-turbo:amd64 1:2.1.2-1+b1
libjs-async 0.8.0-6
libjs-backbone 1.4.1~dfsg+~1.4.15-3
libjs-bootstrap 3.4.1+dfsg-3
libjs-bootstrap-tour 0.12.0+dfsg-5
libjs-codemirror 5.65.0+~cs5.83.9-2
libjs-es6-promise 4.2.8-12
libjs-events 3.3.0+~3.0.0-3
libjs-inherits 2.0.4-6
libjs-is-typedarray 1.0.0-4
libjs-jed 1.1.1-4
libjs-jquery 3.6.1+dfsg+~3.5.14-1
libjs-jquery-typeahead 2.11.0+dfsg1-3
libjs-jquery-ui 1.13.2+dfsg-1
libjs-jquery-ui-theme-base 1.12.1+dfsg-1.1
libjs-lightbox2 2.11.3+dfsg-3
libjs-marked 4.2.3+ds+~4.0.7-2
libjs-mathjax 2.7.9+dfsg-1
libjs-moment 2.29.4+ds-1
libjs-prettify 2015.12.04+dfsg-1.1
libjs-psl 1.8.0+ds-9
libjs-regenerate 1.4.2-3
libjs-requirejs 2.3.6+ds+~2.1.34-2
libjs-requirejs-text 2.0.12-1.1
libjs-skeleton 2.0.4-2
libjs-source-map 0.7.0++dfsg2+really.0.6.1-12
libjs-sphinxdoc 5.3.0-2
libjs-sprintf-js 1.1.2+ds1+~1.1.2-1
libjs-text-encoding 0.7.0-5
libjs-typedarray-to-buffer 4.0.0-2
libjs-underscore 1.13.4~dfsg+~1.11.4-2
libjs-util 0.12.5+~1.0.10-1
libjs-xterm 3.8.1+~cs0.9.0-1
libjson-c5:amd64 0.16-2
libjson-glib-1.0-0:amd64 1.6.6-1
libjson-glib-1.0-common 1.6.6-1
libjson-perl 4.10000-1
libjson-xs-perl 4.030-2+b1
libjsoncpp25:amd64 1.9.5-4
libjsp-api-java 2.3.4-3
libjudydebian1 1.0.5-5+b2
libjxl0.7:amd64 0.7.0-10
libjxr-tools 1.2~git20170615.f752187-5
libjxr0:amd64 1.2~git20170615.f752187-5
libk5crypto3:amd64 1.20.1-1
libkate1:amd64 0.4.1-11
libkeybinder-3.0-0:amd64 0.3.2-1.1
libkeyutils1:amd64 1.6.3-2
libkf5coreaddons-data 5.107.0-1
libkf5coreaddons5:amd64 5.107.0-1
libkf5syntaxhighlighting-data 5.101.0-1
libkf5syntaxhighlighting5:amd64 5.101.0-1
libklibc:amd64 2.0.11-1
libkmlbase1:amd64 1.3.0-10
libkmldom1:amd64 1.3.0-10
libkmlengine1:amd64 1.3.0-10
libkmod2:amd64 30+20221128-1
libkpathsea6:amd64 2022.20220321.62855-4
libkrb5-3:amd64 1.20.1-1
libkrb5support0:amd64 1.20.1-1
libksba8:amd64 1.6.3-2
liblab-gamut1:amd64 2.42.2-7+b2
liblangtag-common 0.6.4-2
liblangtag1:amd64 0.6.4-2
liblapack3:amd64 3.11.0-2
liblayout-java 0.2.10-5
liblbfgsb0:amd64 3.0+dfsg.4-1
liblc3-0:amd64 1.0.1-1+b1
liblcms2-2:amd64 2.14-1+b1
libldacbt-abr2:amd64 2.0.2.3+git20200429+ed310a0-4
libldacbt-enc2:amd64 2.0.2.3+git20200429+ed310a0-4
libldap-2.5-0:amd64 2.5.13+dfsg-3
libldap-common 2.5.13+dfsg-3
libldb2:amd64 2:2.6.2+samba4.17.7+dfsg-1
liblerc3:amd64 3.0+ds-1
liblerc4:amd64 4.0.0+ds-2
liblibreoffice-java 4:7.4.5-3
liblightdm-gobject-1-0:amd64 1.26.0-8
liblilv-0-0:amd64 0.24.14-1
liblimesuite20.10-1:amd64 20.10.0+dfsg-6
liblinear4:amd64 2.3.0+dfsg-5
liblingua-en-inflect-perl 1.905-2
libliquid3d:amd64 1.4.0-2
liblirc-client0:amd64 0.10.1-7.2
liblist-moreutils-perl 0.430-2
liblist-moreutils-xs-perl 0.430-3+b1
libllvm13:amd64 1:13.0.1-11+b1
libllvm14:amd64 1:14.0.6-2
libllvm15:amd64 1:15.0.6-4+b1
libllvm15:i386 1:15.0.6-4+b1
liblmdb0:amd64 0.9.24-1
liblms7compact0:amd64 0.0.1+git20190125.bfd5418-1+b1
liblnk1:amd64 20181227-1.1+b4
libloader-java 1.1.6.dfsg-5
liblocale-gettext-perl 1.07-5
liblockfile-bin 1.17-1+b1
liblockfile1:amd64 1.17-1+b1
liblog4cplus-2.0.5:amd64 2.0.8-1
liblog4cpp5v5:amd64 1.1.3-3
liblognorm5:amd64 2.0.6-4
liblouis-data 3.24.0-1
liblouis20:amd64 3.24.0-1
liblqr-1-0:amd64 0.4.2-2.1
liblsan0:amd64 12.2.0-14
libltc11:amd64 1.3.2-1
libltdl7:amd64 2.4.7-5
liblua5.2-0:amd64 5.2.4-3
liblua5.3-0:amd64 5.3.6-2
libluajit-5.1-2:amd64 2.1.0~beta3+git20220320+dfsg-4.1
libluajit-5.1-common 2.1.0~beta3+git20220320+dfsg-4.1
libluksde1:amd64 20200205-1+b4
liblvm2cmd2.03:amd64 2.03.16-2
liblwp-mediatypes-perl 6.04-2
liblwp-protocol-https-perl 6.10-1
liblwp-protocol-socks-perl 1.7-2
liblz4-1:amd64 1.9.4-1
liblz4-dev:amd64 1.9.4-1
liblzf1:amd64 3.6-3
liblzma-dev:amd64 5.4.1-0.2
liblzma5:amd64 5.4.1-0.2
liblzma5:i386 5.4.1-0.2
liblzo2-2:amd64 2.10-2
libmad0:amd64 0.15.1b-10.1+b1
libmagic-dev:amd64 1:5.41-4
libmagic-mgc 1:5.41-4
libmagic1:amd64 1:5.41-4
libmagick++-6.q16-8:amd64 8:6.9.11.60+dfsg-1.6
libmagickcore-6.q16-6:amd64 8:6.9.11.60+dfsg-1.6
libmagickcore-6.q16-6-extra:amd64 8:6.9.11.60+dfsg-1.6
libmagickwand-6.q16-6:amd64 8:6.9.11.60+dfsg-1.6
libmail-java 1.6.5-1
libmailtools-perl 2.21-2
libmanette-0.2-0:amd64 0.2.6-3+b1
libmariadb3:amd64 1:10.6.11-2
libmath-random-isaac-perl 1.004-2
libmath-random-isaac-xs-perl 1.004-3+b1
libmatroska7:amd64 1.7.1-1
libmaxminddb0:amd64 1.7.1-1
libmbedcrypto7:amd64 2.28.3-1
libmbedtls14:amd64 2.28.3-1
libmbedx509-1:amd64 2.28.3-1
libmbim-glib4:amd64 1.28.2-1
libmbim-proxy 1.28.2-1
libmcrypt4 2.5.8-7
libmd0:amd64 1.0.4-2
libmd0:i386 1.0.4-2
libmd4c0:amd64 0.4.8-1
libmdb3:amd64 1.0.0+dfsg-1+b1
libmdbsql3:amd64 1.0.0+dfsg-1+b1
libmemcached11:amd64 1.0.18+-1+b1
libmetis5:amd64 5.1.0.dfsg-7
libmfx1:amd64 22.5.4-1
libmhash2:amd64 0.9.9.9-9
libmicrohttpd12:amd64 0.9.75-4
libmime-charset-perl 1.013.1-2
libminizip1:amd64 1.1-8+b1
libmirisdr0:amd64 0.0.4.59ba37-5+b1
libmjpegutils-2.1-0:amd64 1:2.1.0+debian-7
libmm-glib0:amd64 1.18.10-1
libmng1:amd64 1.0.10+dfsg-3.1+b5
libmnl0:amd64 1.0.4-3
libmodi1:amd64 20210807-0kali1+b1
libmodplug1:amd64 1:0.8.9.0-3
libmodule-implementation-perl 0.09-2
libmodule-pluggable-perl 5.2-4
libmodule-runtime-conflicts-perl 0.003-2
libmodule-runtime-perl 0.016-2
libmongoc-1.0-0 1.22.0-1
libmongocrypt0:amd64 1.6.2-1
libmono-2.0-dev 6.8.0.105+dfsg-3.3
libmono-accessibility4.0-cil 6.8.0.105+dfsg-3.3
libmono-btls-interface4.0-cil 6.8.0.105+dfsg-3.3
libmono-cairo4.0-cil 6.8.0.105+dfsg-3.3
libmono-cecil-private-cil 6.8.0.105+dfsg-3.3
libmono-cil-dev 6.8.0.105+dfsg-3.3
libmono-codecontracts4.0-cil 6.8.0.105+dfsg-3.3
libmono-compilerservices-symbolwriter4.0-cil 6.8.0.105+dfsg-3.3
libmono-corlib4.5-cil 6.8.0.105+dfsg-3.3
libmono-corlib4.5-dll 6.8.0.105+dfsg-3.3
libmono-cscompmgd0.0-cil 6.8.0.105+dfsg-3.3
libmono-csharp4.0c-cil 6.8.0.105+dfsg-3.3
libmono-custommarshalers4.0-cil 6.8.0.105+dfsg-3.3
libmono-data-tds4.0-cil 6.8.0.105+dfsg-3.3
libmono-db2-1.0-cil 6.8.0.105+dfsg-3.3
libmono-debugger-soft4.0a-cil 6.8.0.105+dfsg-3.3
libmono-http4.0-cil 6.8.0.105+dfsg-3.3
libmono-i18n-cjk4.0-cil 6.8.0.105+dfsg-3.3
libmono-i18n-mideast4.0-cil 6.8.0.105+dfsg-3.3
libmono-i18n-other4.0-cil 6.8.0.105+dfsg-3.3
libmono-i18n-rare4.0-cil 6.8.0.105+dfsg-3.3
libmono-i18n-west4.0-cil 6.8.0.105+dfsg-3.3
libmono-i18n4.0-all 6.8.0.105+dfsg-3.3
libmono-i18n4.0-cil 6.8.0.105+dfsg-3.3
libmono-ldap4.0-cil 6.8.0.105+dfsg-3.3
libmono-management4.0-cil 6.8.0.105+dfsg-3.3
libmono-messaging-rabbitmq4.0-cil 6.8.0.105+dfsg-3.3
libmono-messaging4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-build-engine4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-build-framework4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-build-tasks-v4.0-4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-build-utilities-v4.0-4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-build4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-csharp4.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-visualc10.0-cil 6.8.0.105+dfsg-3.3
libmono-microsoft-web-infrastructure1.0-cil 6.8.0.105+dfsg-3.3
libmono-oracle4.0-cil 6.8.0.105+dfsg-3.3
libmono-parallel4.0-cil 6.8.0.105+dfsg-3.3
libmono-peapi4.0a-cil 6.8.0.105+dfsg-3.3
libmono-posix4.0-cil 6.8.0.105+dfsg-3.3
libmono-rabbitmq4.0-cil 6.8.0.105+dfsg-3.3
libmono-relaxng4.0-cil 6.8.0.105+dfsg-3.3
libmono-security4.0-cil 6.8.0.105+dfsg-3.3
libmono-sharpzip4.84-cil 6.8.0.105+dfsg-3.3
libmono-simd4.0-cil 6.8.0.105+dfsg-3.3
libmono-smdiagnostics0.0-cil 6.8.0.105+dfsg-3.3
libmono-sqlite4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-componentmodel-composition4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-componentmodel-dataannotations4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-configuration-install4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-configuration4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-core4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-data-datasetextensions4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-data-entity4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-data-linq4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-data-services-client4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-data-services4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-data4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-deployment4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-design4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-drawing-design4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-drawing4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-dynamic4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-enterpriseservices4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-identitymodel-selectors4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-identitymodel4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-io-compression-filesystem4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-io-compression4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-json-microsoft4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-json4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-ldap-protocols4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-ldap4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-management4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-messaging4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-net-http-formatting4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-net-http-webrequest4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-net-http4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-net4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-numerics-vectors4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-numerics4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-core2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-debugger2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-experimental2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-interfaces2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-linq2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-observable-aliases0.0-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-platformservices2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-providers2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-runtime-remoting2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-windows-forms2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reactive-windows-threading2.2-cil 6.8.0.105+dfsg-3.3
libmono-system-reflection-context4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-runtime-caching4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-runtime-durableinstancing4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-runtime-serialization-formatters-soap4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-runtime-serialization4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-runtime4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-security4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-servicemodel-activation4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-servicemodel-discovery4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-servicemodel-internals0.0-cil 6.8.0.105+dfsg-3.3
libmono-system-servicemodel-routing4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-servicemodel-web4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-servicemodel4.0a-cil 6.8.0.105+dfsg-3.3
libmono-system-serviceprocess4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-threading-tasks-dataflow4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-transactions4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-abstractions4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-applicationservices4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-dynamicdata4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-extensions-design4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-extensions4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-http-selfhost4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-http-webhost4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-http4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-mobile4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-mvc3.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-razor2.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-regularexpressions4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-routing4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-services4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-webpages-deployment2.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-webpages-razor2.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web-webpages2.0-cil 6.8.0.105+dfsg-3.3
libmono-system-web4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-windows-forms-datavisualization4.0a-cil 6.8.0.105+dfsg-3.3
libmono-system-windows-forms4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-windows4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-workflow-activities4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-workflow-componentmodel4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-workflow-runtime4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-xaml4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-xml-linq4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-xml-serialization4.0-cil 6.8.0.105+dfsg-3.3
libmono-system-xml4.0-cil 6.8.0.105+dfsg-3.3
libmono-system4.0-cil 6.8.0.105+dfsg-3.3
libmono-tasklets4.0-cil 6.8.0.105+dfsg-3.3
libmono-webbrowser4.0-cil 6.8.0.105+dfsg-3.3
libmono-webmatrix-data4.0-cil 6.8.0.105+dfsg-3.3
libmono-windowsbase4.0-cil 6.8.0.105+dfsg-3.3
libmono-xbuild-tasks4.0-cil 6.8.0.105+dfsg-3.3
libmonosgen-2.0-1 6.8.0.105+dfsg-3.3
libmonosgen-2.0-dev 6.8.0.105+dfsg-3.3
libmoo-perl 2.005005-1
libmoose-perl:amd64 2.2203-1
libmotif-common 2.3.8-3
libmount1:amd64 2.38.1-4
libmousepad0 0.5.10-1
libmp3lame0:amd64 3.100-6
libmpc3:amd64 1.3.1-1
libmpcdec6:amd64 2:0.1~r495-2
libmpdec3:amd64 2.5.1-2
libmpeg2-4:amd64 0.5.1-9
libmpeg2encpp-2.1-0:amd64 1:2.1.0+debian-7
libmpfr6:amd64 4.2.0-1
libmpg123-0:amd64 1.31.1-1
libmplex2-2.1-0:amd64 1:2.1.0+debian-7
libmro-compat-perl 0.15-2
libmsiecf1:amd64 20181227-2+b2
libmspack0:amd64 0.10.1-2
libmspub-0.1-1:amd64 0.1.4-3+b3
libmtdev1:amd64 1.1.6-1
libmtp-common 1.1.20-1
libmtp-runtime 1.1.20-1
libmtp9:amd64 1.1.20-1
libmwaw-0.3-3:amd64 0.3.21-1
libmypaint-1.5-1:amd64 1.6.0-2
libmypaint-common 1.6.0-2
libmysofa1:amd64 1.3.1~dfsg0-1
libmythes-1.2-0:amd64 2:1.2.5-1
libnamespace-autoclean-perl 0.29-2
libnamespace-clean-perl 0.27-2
libnautilus-extension1a:amd64 42.2-1
libncurses-dev:amd64 6.4-2
libncurses5:amd64 6.4-2
libncurses6:amd64 6.4-2
libncursesw6:amd64 6.4-2
libndctl6:amd64 75-1
libndp0:amd64 1.8-1
libndpi4.2:amd64 4.2-2
libneon27-gnutls:amd64 0.32.4-1
libnet-cidr-perl 0.21-2
libnet-dbus-perl 1.2.0-2
libnet-dns-perl 1.36-1
libnet-dns-sec-perl 1.20-1+b1
libnet-http-perl 6.22-1
libnet-ident-perl 1.25-2
libnet-ip-perl 1.26-3
libnet-libidn-perl 0.12.ds-4+b1
libnet-netmask-perl 2.0002-2
libnet-pcap-perl 0.21-1
libnet-rawip-perl 0.25-3+b1
libnet-server-perl 2.013-1
libnet-smtp-ssl-perl 1.04-2
libnet-snmp-perl 6.0.1-7
libnet-ssh2-perl 0.73-1+b1
libnet-ssleay-perl:amd64 1.92-2+b1
libnet-telnet-perl 3.05-2
libnet-tftp-perl 0.1901-3
libnet-whois-ip-perl 1.19-3
libnet1:amd64 1.1.6+dfsg-3.2
libnetcdf19:amd64 1:4.9.0-3+b1
libnetfilter-conntrack3:amd64 1.0.9-3
libnetfilter-queue1:amd64 1.0.5-3
libnetpacket-perl 1.7.2-2
libnetpbm11:amd64 2:10.97.00-2
libnetsnmptrapd40:amd64 5.9.3+dfsg-1
libnettle8:amd64 3.8.1-2
libnewt0.52:amd64 0.52.23-1
libnfc-bin 1.8.0-2
libnfc6:amd64 1.8.0-2
libnfnetlink0:amd64 1.0.2-2
libnfs13:amd64 4.0.0-1
libnfsidmap1:amd64 1:2.6.2-4
libnftables1:amd64 1.0.6-1
libnftnl11:amd64 1.2.4-2
libnghttp2-14:amd64 1.51.0-1
libnginx-mod-http-geoip 1.22.1-5
libnginx-mod-http-image-filter 1.22.1-5
libnginx-mod-http-xslt-filter 1.22.1-5
libnginx-mod-mail 1.22.1-5
libnginx-mod-stream 1.22.1-5
libnginx-mod-stream-geoip 1.22.1-5
libnice10:amd64 0.1.18-2
libnids1.21:amd64 1.26-2
libnl-3-200:amd64 3.7.0-0.2+b1
libnl-genl-3-200:amd64 3.7.0-0.2+b1
libnl-route-3-200:amd64 3.7.0-0.2+b1
libnm0:amd64 1.40.10-1
libnma-common 1.10.6-1
libnma-gtk4-0:amd64 1.10.6-1
libnma0:amd64 1.10.6-1
libnode-dev 18.7.0+dfsg-1
libnode108:amd64 18.7.0+dfsg-1
libnorm1:amd64 1.5.9+dfsg-2
libnotify-bin 0.8.1-1
libnotify4:amd64 0.8.1-1
libnova-0.16-0:amd64 0.16-5
libnpth0:amd64 1.6-3
libnsl-dev:amd64 1.3.0-2
libnsl2:amd64 1.3.0-2
libnspr4:amd64 2:4.35-1
libnss-mdns:amd64 0.15.1-3
libnss-systemd:amd64 252.4-1
libnss3:amd64 2:3.87-1
libntfs-3g89:amd64 1:2022.10.3-1
libnuma1:amd64 2.0.16-1
libnumber-bytes-human-perl 0.11-4
libnumbertext-1.0-0:amd64 1.0.11-1
libnumbertext-data 1.0.11-1
libnunit-cil-dev 2.6.4+dfsg-1.1
libnunit-console-runner2.6.3-cil 2.6.4+dfsg-1.1
libnunit-core-interfaces2.6.3-cil 2.6.4+dfsg-1.1
libnunit-core2.6.3-cil 2.6.4+dfsg-1.1
libnunit-framework2.6.3-cil 2.6.4+dfsg-1.1
libnunit-mocks2.6.3-cil 2.6.4+dfsg-1.1
libnunit-util2.6.3-cil 2.6.4+dfsg-1.1
libobjc-12-dev:amd64 12.2.0-14
libobjc4:amd64 12.2.0-14
libobs0:amd64 29.0.2+dfsg-1+b1
libodbc2:amd64 2.3.11-2
libodbcinst2:amd64 2.3.11-2
libodfgen-0.1-1:amd64 0.1.8-2
libodpic4:amd64 4.6.0-1
libogdi4.1 4.1.0+ds-6
libogg0:amd64 1.3.5-3
libole-storage-lite-perl 0.20-2
libolecf1:amd64 20181231-2+b2
libopenal-data 1:1.19.1-2
libopenal1:amd64 1:1.19.1-2
libopenblas-dev:amd64 0.3.21+ds-4
libopenblas-pthread-dev:amd64 0.3.21+ds-4
libopenblas0:amd64 0.3.21+ds-4
libopenblas0-pthread:amd64 0.3.21+ds-4
libopencolorio2.1:amd64 2.1.2+dfsg1-4+b3
libopenconnect5:amd64 9.01-2
libopencore-amrnb0:amd64 0.1.6-1
libopencore-amrwb0:amd64 0.1.6-1
libopencv-core406:amd64 4.6.0+dfsg-12
libopencv-imgcodecs406:amd64 4.6.0+dfsg-12
libopencv-imgproc406:amd64 4.6.0+dfsg-12
libopencv-videoio406:amd64 4.6.0+dfsg-12
libopenexr-3-1-30:amd64 3.1.5-4
libopenexr25:amd64 2.5.7-1
libopengl0:amd64 1.6.0-1
libopenh264-6:amd64 2.2.0+dfsg-3
libopenimageio2.4:amd64 2.4.7.1+dfsg-2
